,towers_name,time_to_dist_tower,game_id
73,bTowers,3.533,d0d6d3ea-c7d3-4c9b-bba5-a6c6126d3a64
74,bTowers,7.01,d1823960-73e0-41a5-9838-a09574e6b716
75,bTowers,3.983,00a6e138-9db0-49ca-8923-b23f1fc28a4e
76,bTowers,6.542,00a6e138-9db0-49ca-8923-b23f1fc28a4e
77,bTowers,10.872,6667f0b9-b1fb-4410-989f-f4f447f5577d
78,bTowers,4.415,6667f0b9-b1fb-4410-989f-f4f447f5577d
79,bTowers,10.251,db4793e6-ae75-4728-bc38-51a703d77807
80,bTowers,9.019,ea948e88-0731-45b2-81ec-7b9c6c219ac4
81,bTowers,3.454,b9a31ebe-e2b0-452d-927d-ec142b9d816f
82,bTowers,5.887,b9a31ebe-e2b0-452d-927d-ec142b9d816f
83,bTowers,5.987,911637d4-9b6f-4fc1-b9a4-4460b9224689
84,bTowers,10.988,911637d4-9b6f-4fc1-b9a4-4460b9224689
85,bTowers,7.878,1b811121-0bbf-43ae-9665-ed5da5843144
86,bTowers,4.481,1b811121-0bbf-43ae-9665-ed5da5843144
87,bTowers,8.463,9f197d7f-69d4-4063-bfba-b90d4b18787e
88,bTowers,3.549,12f7dd6a-65d6-4446-9b7a-5b22b6295a54
89,bTowers,4.038,5d358123-685b-4ebd-9f30-c22867d2667c
90,bTowers,4.93,e826e1ee-86ba-484a-a647-ee0779fa61f4
91,bTowers,10.975,af996f7f-0339-4c3f-bfd0-98d8626adc04
92,bTowers,10.544,9167d80d-fc00-46c3-9d8b-80daedca07bf
93,bTowers,4.098,d2b6deea-9346-4b2d-a9f7-540c718cd826
94,bTowers,10.007,0bb61851-618c-4e8d-918f-398460f5458e
95,bTowers,10.913,e4714e72-26cb-4855-979a-26709536ccb9
96,bTowers,7.943,a3f31ee5-7437-4199-a0e2-a6566aae5e8f
97,bTowers,4.024,3dd6ff21-b413-4129-a84f-d7a239ef77bc
98,bTowers,3.487,788dd826-0426-4069-a0e5-7d103fadfbb0
99,bTowers,10.945,788dd826-0426-4069-a0e5-7d103fadfbb0
100,bTowers,10.936,81d6929d-1952-4049-b78a-b9e15b36c325
101,bTowers,9.511,81d6929d-1952-4049-b78a-b9e15b36c325
102,bTowers,8.451,7a838deb-313e-4341-a351-dc074d8a35f2
103,bTowers,10.214,a3d922fc-ba91-4f47-a1e4-3d9e49750108
104,bTowers,10.853,34fddf55-9845-45b1-a6b2-c1be4c02910e
105,bTowers,9.98,e8ce021d-a775-4843-85ba-ea8e66567078
106,bTowers,10.295,298ace8c-8dec-434f-bed4-bf8143aa87c7
107,bTowers,10.959,298ace8c-8dec-434f-bed4-bf8143aa87c7
108,bTowers,10.558,97f6f4af-8e0e-4851-8b80-3ea7552f3ec9
109,bTowers,9.782,1f6eb0ab-4962-4b34-9d0d-32020f563509
110,bTowers,4.278,1f6eb0ab-4962-4b34-9d0d-32020f563509
111,bTowers,6.234,192a5cdb-6074-4adb-b4b4-0747d3389c2e
112,bTowers,3.716,192a5cdb-6074-4adb-b4b4-0747d3389c2e
113,bTowers,3.8,196efec4-0325-49fd-9f81-1fd636ffc632
114,bTowers,5.806,196efec4-0325-49fd-9f81-1fd636ffc632
115,bTowers,10.48,196efec4-0325-49fd-9f81-1fd636ffc632
116,bTowers,7.52,d29d77b6-44c7-40f2-9192-f5be203fb53b
117,bTowers,3.697,d29d77b6-44c7-40f2-9192-f5be203fb53b
118,bTowers,7.755,9eb884cf-1948-4084-9f4f-805ed9bb23cd
119,bTowers,4.056,9eb884cf-1948-4084-9f4f-805ed9bb23cd
120,bTowers,3.882,f905c900-b374-46cf-940c-548b616b11a7
121,bTowers,10.033,7bd5d8b6-cb32-4128-8d1c-3821459e749a
122,bTowers,3.605,7bd5d8b6-cb32-4128-8d1c-3821459e749a
123,bTowers,10.8,7bd5d8b6-cb32-4128-8d1c-3821459e749a
124,bTowers,9.937,10779fc3-0255-4dce-ad00-65ddf148c1e2
125,bTowers,10.654,542e70d9-b0cc-4f3f-bfad-f793ad6c265a
126,bTowers,9.378,d7aeea0e-6206-418a-ad84-743a6fe94db1
127,bTowers,3.738,bbf90cd0-3b7d-4f43-8f7a-df0c11019e6b
128,bTowers,3.821,58aa728d-5d12-454f-9c4b-ca5e8ac7e4c9
129,bTowers,3.725,560e8fd0-5a8f-461a-8011-8993f2f6767c
130,bTowers,3.762,4166f5f6-9943-4b0e-8fe3-5ecae301d325
131,bTowers,8.025,4166f5f6-9943-4b0e-8fe3-5ecae301d325
132,bTowers,5.781,4166f5f6-9943-4b0e-8fe3-5ecae301d325
133,bTowers,6.327,653f0b45-d0ec-43ee-b732-518ff029b104
134,bTowers,3.771,653f0b45-d0ec-43ee-b732-518ff029b104
135,bTowers,3.706,e985ce99-14e1-4bd1-ab33-8025db5b495a
136,bTowers,8.151,e985ce99-14e1-4bd1-ab33-8025db5b495a
137,bTowers,3.59,8afa068d-82ac-4e62-bfaf-418e1762ccc8
138,bTowers,5.822,8afa068d-82ac-4e62-bfaf-418e1762ccc8
139,bTowers,3.726,8611b865-b8a1-4678-9241-34770aac371c
140,bTowers,9.347,8611b865-b8a1-4678-9241-34770aac371c
141,bTowers,5.768,8611b865-b8a1-4678-9241-34770aac371c
142,bTowers,3.22,58995371-5b49-48a2-953a-9aee7d654992
143,bTowers,9.438,08c30a54-1e93-45e0-87ae-ccb73a053632
144,bTowers,8.306,08c30a54-1e93-45e0-87ae-ccb73a053632
145,bTowers,3.746,edb0a190-3897-4610-af24-c36a529a391f
146,bTowers,8.243,ef31f478-5f0d-4e70-9568-1036a3c4cb49
147,bTowers,10.224,ef31f478-5f0d-4e70-9568-1036a3c4cb49
148,bTowers,3.8,ef31f478-5f0d-4e70-9568-1036a3c4cb49
149,bTowers,3.783,0a6f2c3f-9dac-4708-8997-e232fc2974d8
150,bTowers,5.805,0a6f2c3f-9dac-4708-8997-e232fc2974d8
151,bTowers,3.824,07f0b7f2-4da4-4828-a8d4-aa052183daf6
152,bTowers,10.911,1902b208-fc76-44e8-91ee-9a30f2e21b22
153,bTowers,3.819,1902b208-fc76-44e8-91ee-9a30f2e21b22
154,bTowers,8.202,317f00c1-1cd5-4196-8c66-e07060d15989
155,bTowers,4.153,317f00c1-1cd5-4196-8c66-e07060d15989
156,bTowers,6.339,317f00c1-1cd5-4196-8c66-e07060d15989
157,bTowers,3.749,a1382739-4c6d-48fb-8d04-11ae40226dc9
158,bTowers,5.778,a1382739-4c6d-48fb-8d04-11ae40226dc9
159,bTowers,8.401,d5486548-5e5b-40d7-9b15-be18e9d0308f
160,bTowers,8.323,aae79bb5-e414-4693-a244-86ad42209007
161,bTowers,3.762,c94e2b92-83d0-4207-9b34-737dbbab3bde
162,bTowers,3.859,8dd0d66b-68c4-44eb-a561-b45cac9c9ded
163,bTowers,8.385,8dd0d66b-68c4-44eb-a561-b45cac9c9ded
164,bTowers,7.989,8dd0d66b-68c4-44eb-a561-b45cac9c9ded
165,bTowers,5.786,8dd0d66b-68c4-44eb-a561-b45cac9c9ded
166,bTowers,6.314,662daafa-643e-487f-9cd5-4ce41f1bb034
167,bTowers,4.166,662daafa-643e-487f-9cd5-4ce41f1bb034
168,bTowers,8.308,662daafa-643e-487f-9cd5-4ce41f1bb034
169,bTowers,3.828,4cf708a7-0840-4099-939f-360632a41f08
170,bTowers,5.883,4cf708a7-0840-4099-939f-360632a41f08
171,bTowers,9.259,4030fb51-33cb-48f0-a423-e4128bf9f95d
172,bTowers,3.822,4030fb51-33cb-48f0-a423-e4128bf9f95d
173,bTowers,3.745,bda61a56-6040-4633-824a-007117812ef9
174,bTowers,6.364,934c293c-4bc0-44e5-bd68-fa6ce46c6122
175,bTowers,4.187,934c293c-4bc0-44e5-bd68-fa6ce46c6122
176,bTowers,3.304,a3ccfe21-4f9a-4d84-9f06-ad6e189ff893
177,bTowers,3.823,3e155f1b-f67b-4e26-97df-c9fdda6f4e84
178,bTowers,9.625,3e155f1b-f67b-4e26-97df-c9fdda6f4e84
179,bTowers,6.289,3e155f1b-f67b-4e26-97df-c9fdda6f4e84
180,bTowers,8.667,55c2792f-752c-4445-8f74-80daeb82cf39
181,bTowers,8.07,90188507-ffa1-4a09-8773-bf601afda76f
182,bTowers,10.636,90188507-ffa1-4a09-8773-bf601afda76f
183,bTowers,10.935,b0d7495b-767c-48a1-a2fa-fba4348547e6
184,bTowers,3.645,b0d7495b-767c-48a1-a2fa-fba4348547e6
185,bTowers,10.614,36a8f974-7630-4f7e-bc98-3becc40a507f
186,bTowers,3.406,36a8f974-7630-4f7e-bc98-3becc40a507f
187,bTowers,5.761,36a8f974-7630-4f7e-bc98-3becc40a507f
188,bTowers,3.288,a0fe2b05-cd68-4f4d-b141-72114be805df
189,bTowers,9.93,a0fe2b05-cd68-4f4d-b141-72114be805df
190,bTowers,3.38,40bbfbc6-0163-486b-9582-0739765322c8
191,bTowers,5.764,40bbfbc6-0163-486b-9582-0739765322c8
192,bTowers,3.723,ae24971a-c097-4cb0-9b6d-73bc7f70c3e6
193,bTowers,3.747,05981712-8844-4c54-b645-53d3b4d8f05c
194,bTowers,5.626,05981712-8844-4c54-b645-53d3b4d8f05c
195,bTowers,7.991,05981712-8844-4c54-b645-53d3b4d8f05c
196,bTowers,3.765,40d2c846-a6c3-400a-889e-093cee0246df
197,bTowers,6.682,73b848b6-deb9-4561-b052-0e35e8b1399f
198,bTowers,3.301,73b848b6-deb9-4561-b052-0e35e8b1399f
199,bTowers,3.34,80ac8c41-6047-4ca3-a8a8-d17243a2142a
200,bTowers,7.185,80ac8c41-6047-4ca3-a8a8-d17243a2142a
201,bTowers,3.688,50298e1b-cb63-4ad7-af37-15cb58ed6c4a
202,bTowers,5.789,50298e1b-cb63-4ad7-af37-15cb58ed6c4a
203,bTowers,3.157,d003f854-d0d5-438d-b855-4803ffb7896c
204,bTowers,10.568,d003f854-d0d5-438d-b855-4803ffb7896c
205,bTowers,7.628,a1a72e43-a693-4660-81ca-9d71933bdaf6
206,bTowers,5.233,a1a72e43-a693-4660-81ca-9d71933bdaf6
207,bTowers,3.4,a1a72e43-a693-4660-81ca-9d71933bdaf6
208,bTowers,5.79,cb851e25-c0ee-4ebc-b26e-2d5ef83ecaa6
209,bTowers,3.671,cb851e25-c0ee-4ebc-b26e-2d5ef83ecaa6
210,bTowers,10.9,cb851e25-c0ee-4ebc-b26e-2d5ef83ecaa6
211,bTowers,3.86,3c2e3fa3-51a7-49d8-ab8c-8e3e52c227d5
212,bTowers,6.216,3c2e3fa3-51a7-49d8-ab8c-8e3e52c227d5
213,bTowers,5.783,eff8b423-5cbd-474c-a5ff-a2d79f12d910
214,bTowers,3.39,eff8b423-5cbd-474c-a5ff-a2d79f12d910
215,bTowers,10.563,0d5be20c-51ee-48b1-8a21-161a7cfd0a2d
216,bTowers,3.698,0d5be20c-51ee-48b1-8a21-161a7cfd0a2d
217,bTowers,3.339,18f5e984-1c46-4ced-8936-bbb9a0bdcb56
218,bTowers,5.287,18f5e984-1c46-4ced-8936-bbb9a0bdcb56
219,bTowers,6.353,9574a999-7162-424f-9dff-0ec56aa9629b
220,bTowers,4.18,9574a999-7162-424f-9dff-0ec56aa9629b
221,bTowers,4.109,fdd1ada2-6871-4aaf-91ee-b68e767e97d8
222,bTowers,6.292,fdd1ada2-6871-4aaf-91ee-b68e767e97d8
223,bTowers,4.003,5b369012-9e1e-4396-b16a-f2b9d6dd7184
224,bTowers,10.966,5b369012-9e1e-4396-b16a-f2b9d6dd7184
225,bTowers,3.8,fe136ede-c01d-4fe3-bcbd-2fcb94156133
226,bTowers,6.291,fe136ede-c01d-4fe3-bcbd-2fcb94156133
227,bTowers,9.808,3c89d88d-0d1a-444c-bce0-504f3200cd34
228,bTowers,6.246,b8ffa36e-59bc-4951-b6d7-ad1982def6af
229,bTowers,3.919,b8ffa36e-59bc-4951-b6d7-ad1982def6af
230,bTowers,3.83,36fa8de0-dd63-4fc3-9345-2ed6ca51f2d3
231,bTowers,5.704,36fa8de0-dd63-4fc3-9345-2ed6ca51f2d3
232,bTowers,4.195,b59da6b7-7f3d-4501-93b1-d8973a87db7a
233,bTowers,10.619,c0d23ff3-a62a-4b75-8f75-35bf20155c51
234,bTowers,10.804,d4b93ba8-7701-44b9-ba3f-9f32cc2ea8eb
235,bTowers,8.284,5aa3ecf5-723d-4444-a97c-e701ffdfc64d
236,bTowers,6.269,2f095963-475d-4fc7-bf50-d5acddddc5cf
237,bTowers,4.09,2f095963-475d-4fc7-bf50-d5acddddc5cf
238,bTowers,9.542,b4a563f9-b979-457b-a822-84539bdf94fa
239,bTowers,4.128,1c57e73f-53ed-4d6a-9908-18db80a13f9b
240,bTowers,6.343,1c57e73f-53ed-4d6a-9908-18db80a13f9b
241,bTowers,9.7,eba3b2b1-f0bf-47d1-807c-36ce3c3349cd
242,bTowers,3.722,2e5fb0f7-9414-4263-8da3-3605ed91a238
243,bTowers,5.896,2e5fb0f7-9414-4263-8da3-3605ed91a238
244,bTowers,5.781,51499230-bf95-477a-96f8-5f6548521ba3
245,bTowers,3.713,51499230-bf95-477a-96f8-5f6548521ba3
246,bTowers,3.792,19475094-bff6-4b58-8843-0e218d246bae
247,bTowers,4.201,3c3ea5e0-bd14-419f-b483-135947879b2b
248,bTowers,3.286,fe03b133-df1b-42f7-a7b1-f9ca96c67607
249,bTowers,3.303,83088320-2921-4f67-8da0-9baba01f2bf0
250,bTowers,3.72,dc084413-5b9d-4da0-ada9-04a7bfcdad22
251,bTowers,5.401,dc084413-5b9d-4da0-ada9-04a7bfcdad22
252,bTowers,8.653,d1b4ecf2-93e9-4c2e-a45c-bc8399e1554e
253,bTowers,6.836,d1b4ecf2-93e9-4c2e-a45c-bc8399e1554e
254,bTowers,3.385,4773b0fa-e646-4517-b5b9-9fb1866e21eb
255,bTowers,9.743,470f9b07-817d-4a65-b01f-180bfb20c0ad
256,bTowers,5.798,19dfd8fb-876e-4be7-b69e-2403f73f7ee1
257,bTowers,3.889,19dfd8fb-876e-4be7-b69e-2403f73f7ee1
258,bTowers,8.524,c2ef8979-15bc-40a1-94d9-4a6ff26b092b
259,bTowers,3.775,c2ef8979-15bc-40a1-94d9-4a6ff26b092b
260,bTowers,3.661,85cb9796-a0fb-4b05-b903-28c4e49dc08b
261,bTowers,9.758,85cb9796-a0fb-4b05-b903-28c4e49dc08b
262,bTowers,8.241,b1abd2ec-f9a7-4f30-9b6b-e375ea1362db
263,bTowers,5.748,b1abd2ec-f9a7-4f30-9b6b-e375ea1362db
264,bTowers,3.345,b1abd2ec-f9a7-4f30-9b6b-e375ea1362db
265,bTowers,3.806,f42f6252-3181-4548-9ea6-7d6249626398
266,bTowers,3.727,1b62e28d-4f6d-4d74-ac6f-8acad860680a
267,bTowers,6.257,1b62e28d-4f6d-4d74-ac6f-8acad860680a
268,bTowers,5.805,085625c5-fca1-47d2-bb53-6477435c2339
269,bTowers,3.237,085625c5-fca1-47d2-bb53-6477435c2339
270,bTowers,10.677,45676c40-7541-4af9-be09-cfbe4f11d28d
271,bTowers,10.748,174ede62-e44c-4601-a741-f7dbb72039f2
272,bTowers,10.302,e7fe58ac-313e-4973-9266-0f51e8254220
273,bTowers,3.328,7937e605-af32-41be-bb01-515f3597a8ec
274,bTowers,5.355,7937e605-af32-41be-bb01-515f3597a8ec
275,bTowers,9.29,0d4f4ef4-af77-4e70-80dc-71d381390eb7
276,bTowers,5.317,d78e21b5-d911-46db-9335-246fc24922e0
277,bTowers,3.355,d78e21b5-d911-46db-9335-246fc24922e0
278,bTowers,3.798,4815a982-fa96-44d3-a008-4de3db681d56
279,bTowers,5.894,4815a982-fa96-44d3-a008-4de3db681d56
280,bTowers,6.326,637f6b50-5a03-4a14-850e-2cf72566cd0e
281,bTowers,3.789,637f6b50-5a03-4a14-850e-2cf72566cd0e
282,bTowers,3.371,f62ea8d8-550c-46f7-acc3-70eb9f10b78b
283,bTowers,5.361,f62ea8d8-550c-46f7-acc3-70eb9f10b78b
284,bTowers,5.842,e301654d-b605-48c1-85c5-b9ee27265bc4
285,bTowers,8.095,e301654d-b605-48c1-85c5-b9ee27265bc4
286,bTowers,3.634,e301654d-b605-48c1-85c5-b9ee27265bc4
287,bTowers,3.874,dcc6d18c-ff98-4cc9-9d4b-c5a821e749c6
288,bTowers,6.346,dcc6d18c-ff98-4cc9-9d4b-c5a821e749c6
289,bTowers,5.724,1d8a3e69-cc5f-4622-8550-2a47239c29dd
290,bTowers,3.665,1d8a3e69-cc5f-4622-8550-2a47239c29dd
291,bTowers,3.758,267bca03-d07e-4367-8360-92eb80c69e84
292,bTowers,6.325,267bca03-d07e-4367-8360-92eb80c69e84
293,bTowers,5.803,d9044206-f18b-4bef-8b12-309c380f440b
294,bTowers,3.527,d9044206-f18b-4bef-8b12-309c380f440b
295,bTowers,3.297,6b3ce8d2-4efc-42be-b9aa-97567eb689b7
296,bTowers,5.71,6b3ce8d2-4efc-42be-b9aa-97567eb689b7
297,bTowers,3.822,334b3e66-b74d-4dd3-b02c-7f9dd97d313f
298,bTowers,6.281,07365acc-0063-4a45-bcfb-b56ab101956c
299,bTowers,3.805,07365acc-0063-4a45-bcfb-b56ab101956c
300,bTowers,10.115,80de2f68-dc30-49dd-8ed6-e77b04543dfd
301,bTowers,5.777,4354d5b6-5ae4-452e-82de-4230dcdecfb2
302,bTowers,3.506,4354d5b6-5ae4-452e-82de-4230dcdecfb2
303,bTowers,5.759,1006e4a0-ac1a-4f5a-af98-50d878488483
304,bTowers,3.368,1006e4a0-ac1a-4f5a-af98-50d878488483
305,bTowers,5.555,2d2e88d8-5e7c-4cf6-bf55-20e18ed8d9d6
306,bTowers,3.263,2d2e88d8-5e7c-4cf6-bf55-20e18ed8d9d6
307,bTowers,9.287,83c55eec-3281-4329-9b2b-2c0b3c8e3627
308,bTowers,9.797,83c55eec-3281-4329-9b2b-2c0b3c8e3627
309,bTowers,8.632,b9429a09-b320-4882-aec4-fb25ab3c0ed8
310,bTowers,3.738,8e9c1231-98e8-4125-9a29-c78ad7279de3
311,bTowers,3.732,fb12d825-fbf4-460c-9ca5-bec61bbf759d
312,bTowers,6.341,fb12d825-fbf4-460c-9ca5-bec61bbf759d
313,bTowers,3.304,3c00c4e6-bde7-4e46-a4e0-31dddf63d267
314,bTowers,5.636,a9651abb-a035-4468-9b01-7bb259a08eba
315,bTowers,3.337,a9651abb-a035-4468-9b01-7bb259a08eba
316,bTowers,7.394,a9651abb-a035-4468-9b01-7bb259a08eba
317,bTowers,5.862,4ee988f9-ea3a-452a-9d9a-788e0eca86c6
318,bTowers,3.36,4ee988f9-ea3a-452a-9d9a-788e0eca86c6
319,bTowers,3.311,8b6d9f43-ccef-4f65-838f-6b50c2b207db
320,bTowers,5.625,8b6d9f43-ccef-4f65-838f-6b50c2b207db
321,bTowers,3.338,9dddd670-02db-4e54-ae6a-1a992dda6d9d
322,bTowers,5.349,f88ed7b7-668d-46c6-890d-fe69eaed06f9
323,bTowers,3.258,f88ed7b7-668d-46c6-890d-fe69eaed06f9
324,bTowers,5.712,80ee59ca-0cdf-49f8-b9ec-4c51c0125cc9
325,bTowers,3.722,80ee59ca-0cdf-49f8-b9ec-4c51c0125cc9
326,bTowers,9.683,89d3f69e-49d0-4fee-a8bf-abd143a42986
327,bTowers,5.864,82f58085-c033-4009-9d19-94ca759dfc87
328,bTowers,7.917,82f58085-c033-4009-9d19-94ca759dfc87
329,bTowers,3.718,82f58085-c033-4009-9d19-94ca759dfc87
330,bTowers,5.508,1c6d8370-585a-4506-a935-d7bd68f8ad83
331,bTowers,3.412,1c6d8370-585a-4506-a935-d7bd68f8ad83
332,bTowers,8.142,cfc619df-ed18-4a01-b30c-3ece6af6071b
333,bTowers,3.324,cfc619df-ed18-4a01-b30c-3ece6af6071b
334,bTowers,5.797,cfc619df-ed18-4a01-b30c-3ece6af6071b
335,bTowers,10.218,205c6f1a-ae27-4289-8076-9839228ae2d2
336,bTowers,10.802,205c6f1a-ae27-4289-8076-9839228ae2d2
337,bTowers,8.594,205c6f1a-ae27-4289-8076-9839228ae2d2
338,bTowers,3.349,d122e6f3-ee83-4ef1-a10d-980c446921e0
339,bTowers,3.666,26ec7822-2df4-425d-b03e-9f43241fdbd3
340,bTowers,5.477,6e306a4e-07a4-42d1-ad3c-5755e8be8899
341,bTowers,3.373,6e306a4e-07a4-42d1-ad3c-5755e8be8899
342,bTowers,9.376,37255780-632c-478b-ba27-2c1c3360391a
343,bTowers,4.239,b4aea709-e38a-4bad-b6a7-de3666ef274c
344,bTowers,5.892,b4aea709-e38a-4bad-b6a7-de3666ef274c
345,bTowers,3.353,dab2dfa1-89bf-46e8-ad40-cbe5f744e869
346,bTowers,5.726,dab2dfa1-89bf-46e8-ad40-cbe5f744e869
347,bTowers,7.039,66d9b371-399a-4f11-9809-6295a912e6dc
348,bTowers,3.372,66d9b371-399a-4f11-9809-6295a912e6dc
349,bTowers,4.294,a94b2465-557f-4e30-95b5-1f33e718d568
350,bTowers,3.712,4859517e-a0d9-4e7a-899f-7eb832bf792a
351,bTowers,3.72,f0c600f3-596e-4395-97f1-a1cc077a02c9
352,bTowers,7.926,cb0b3e6b-e59d-456c-837f-3d9d07be6591
353,bTowers,8.297,cb0b3e6b-e59d-456c-837f-3d9d07be6591
354,bTowers,6.369,cb0b3e6b-e59d-456c-837f-3d9d07be6591
355,bTowers,4.19,cb0b3e6b-e59d-456c-837f-3d9d07be6591
356,bTowers,4.187,2b6e8fff-51ed-4c1c-b1a7-0e4614af1a5a
357,bTowers,3.821,e798c5c5-4a12-4df1-a029-a6235bfd6fb1
358,bTowers,6.117,e798c5c5-4a12-4df1-a029-a6235bfd6fb1
359,bTowers,5.818,a745e08a-46c1-4b1a-bd16-8fe95e01fdc4
360,bTowers,8.23,a745e08a-46c1-4b1a-bd16-8fe95e01fdc4
361,bTowers,10.627,8fed4a2e-64a5-4ead-aad0-8801e95dacbe
362,bTowers,10.262,7895bb59-67ce-4ddf-b185-4cbb3369cdff
363,bTowers,5.379,f0c52ef9-4ece-4785-9910-bbe54d05ca53
364,bTowers,3.542,f0c52ef9-4ece-4785-9910-bbe54d05ca53
365,bTowers,9.136,2a8fed39-b470-472b-adcb-63411315ac43
366,bTowers,6.214,2a8fed39-b470-472b-adcb-63411315ac43
