date,wp,ws,day,month,hour,rolling_max,rolling_min,rolling_mean,rolling_std,df_logg_wp,df_logg_ws
2009-07-01 19:00:00,0.257337139272271,4.338232424318239,1,7,19,0.257337139272271,0.0,0.05873744304299016,0.09394843522355076,-1.357368227816689,1.4674669896504104
2009-07-01 20:00:00,0.05,3.27,1,7,20,0.257337139272271,0.0,0.058300570890840654,0.0914635614595837,-2.995732273553991,1.184789984909162
2009-07-01 21:00:00,0.033,2.64,1,7,21,0.257337139272271,0.0,0.05709578180080062,0.08931845146949516,-3.4112477175156566,0.9707789171582248
2009-07-01 22:00:00,0.257337139272271,4.338232424318239,1,7,22,0.257337139272271,0.0,0.06619766168586745,0.09705907477419061,-1.357368227816689,1.4674669896504104
2009-07-01 23:00:00,0.0,1.74,1,7,23,0.257337139272271,0.0,0.06331950248213408,0.09582686729909647,-inf,0.5538851132264376
2009-07-02 00:00:00,0.0,1.5,2,7,0,0.257337139272271,0.0,0.06068118987871183,0.09460757614506862,-inf,0.4054651081081644
2009-07-02 01:00:00,0.0,1.15,2,7,1,0.257337139272271,0.0,0.05630618987871183,0.09489635640312918,-inf,0.13976194237515863
2009-07-02 02:00:00,0.0,0.8,2,7,2,0.257337139272271,0.0,0.05493118987871184,0.09548597850163965,-inf,-0.2231435513142097
2009-07-02 03:00:00,0.0,0.66,2,7,3,0.257337139272271,0.0,0.05401452321204517,0.09592047516099518,-inf,-0.4155154439616658
2009-07-02 04:00:00,0.0,0.63,2,7,4,0.257337139272271,0.0,0.05238952321204517,0.0965144101829392,-inf,-0.4620354595965587
2009-07-02 05:00:00,0.0,0.56,2,7,5,0.257337139272271,0.0,0.04166714240903388,0.08653413289605928,-inf,-0.579818495252942
2009-07-02 06:00:00,0.0,0.48,2,7,6,0.257337139272271,0.0,0.037292142409033883,0.08584447932303095,-inf,-0.7339691750802004
2009-07-02 07:00:00,0.0,0.37,2,7,7,0.257337139272271,0.0,0.036583809075700545,0.08608898522454468,-inf,-0.9942522733438669
2009-07-02 08:00:00,0.0,0.23,2,7,8,0.257337139272271,0.0,0.03587547574236721,0.08632673411112102,-inf,-1.4696759700589417
2009-07-02 09:00:00,0.0,0.32,2,7,9,0.257337139272271,0.0,0.03562547574236721,0.08642564565583143,-inf,-1.1394342831883648
2009-07-02 10:00:00,0.257337139272271,4.338232424318239,2,7,10,0.257337139272271,0.0,0.046347856545378506,0.09711571798698192,-1.357368227816689,1.4674669896504104
2009-07-02 11:00:00,0.0,1.42,2,7,11,0.257337139272271,0.0,0.046347856545378506,0.09711571798698192,-inf,0.35065687161316933
2009-07-02 12:00:00,0.0,1.48,2,7,12,0.257337139272271,0.0,0.046347856545378506,0.09711571798698192,-inf,0.3920420877760237
2009-07-02 13:00:00,0.0,0.78,2,7,13,0.257337139272271,0.0,0.046347856545378506,0.09711571798698192,-inf,-0.2484613592984996
2009-07-02 14:00:00,0.0,0.42,2,7,14,0.257337139272271,0.0,0.046347856545378506,0.09711571798698192,-inf,-0.8675005677047231
2009-07-02 15:00:00,0.0,1.73,2,7,15,0.257337139272271,0.0,0.046347856545378506,0.09711571798698192,-inf,0.5481214085096876
2009-07-02 16:00:00,0.039,2.83,2,7,16,0.257337139272271,0.0,0.0479728565453785,0.09663155795449146,-3.2441936328524905,1.0402767116551463
2009-07-02 17:00:00,0.05,3.61,2,7,17,0.257337139272271,0.0,0.03933380907570055,0.08575639027344453,-2.995732273553991,1.2837077723447896
2009-07-02 18:00:00,0.055,4.07,2,7,18,0.257337139272271,0.0,0.04162547574236721,0.08539368783510541,-2.900422093749666,1.4036429994545037
2009-07-02 19:00:00,0.105,4.2,2,7,19,0.257337139272271,0.0,0.03527809493935592,0.0734952677910115,-2.2537949288246137,1.4350845252893227
2009-07-02 20:00:00,0.08800000000000001,4.1,2,7,20,0.257337139272271,0.0,0.036861428272689255,0.07423184861851519,-2.4304184645039304,1.410986973710262
2009-07-02 21:00:00,0.066,3.92,2,7,21,0.257337139272271,0.0,0.03823642827268925,0.07446248538063577,-2.7181005369557116,1.366091653802371
2009-07-02 22:00:00,0.011,3.77,2,7,22,0.257337139272271,0.0,0.02797238080301129,0.058136086653534765,-4.509860006183766,1.3270750014599193
2009-07-02 23:00:00,0.0,3.61,2,7,23,0.257337139272271,0.0,0.02797238080301129,0.058136086653534765,-inf,1.2837077723447896
2009-07-03 00:00:00,0.0,3.33,3,7,0,0.257337139272271,0.0,0.02797238080301129,0.058136086653534765,-inf,1.2029723039923526
2009-07-03 01:00:00,0.0,2.64,3,7,1,0.257337139272271,0.0,0.02797238080301129,0.058136086653534765,-inf,0.9707789171582248
2009-07-03 02:00:00,0.0,2.23,3,7,2,0.257337139272271,0.0,0.02797238080301129,0.058136086653534765,-inf,0.8020015854720274
2009-07-03 03:00:00,0.0,2.25,3,7,3,0.257337139272271,0.0,0.02797238080301129,0.058136086653534765,-inf,0.8109302162163288
2009-07-03 04:00:00,0.0,2.7,3,7,4,0.257337139272271,0.0,0.02797238080301129,0.058136086653534765,-inf,0.9932517730102834
2009-07-03 05:00:00,0.257337139272271,4.338232424318239,3,7,5,0.257337139272271,0.0,0.03869476160602258,0.07425045064414447,-1.357368227816689,1.4674669896504104
2009-07-03 06:00:00,0.07200000000000001,3.89,3,7,6,0.257337139272271,0.0,0.04169476160602258,0.07407338635155034,-2.6310891599660815,1.358409157630355
2009-07-03 07:00:00,0.14300000000000002,4.17,3,7,7,0.257337139272271,0.0,0.04765309493935591,0.07629182745065444,-1.9449106487222296,1.4279160358107101
2009-07-03 08:00:00,0.154,4.25,3,7,8,0.257337139272271,0.0,0.05406976160602258,0.07855235518415937,-1.870802676568508,1.4469189829363254
2009-07-03 09:00:00,0.07200000000000001,4.29,3,7,9,0.257337139272271,0.0,0.05706976160602258,0.07776855907203517,-2.6310891599660815,1.4562867329399256
2009-07-03 10:00:00,0.171,4.42,3,7,10,0.257337139272271,0.0,0.05347238080301129,0.06967792708911298,-1.7660917224794772,1.4861396960896067
2009-07-03 11:00:00,0.17600000000000002,4.64,3,7,11,0.257337139272271,0.0,0.06080571413634462,0.07298849412889782,-1.7372712839439852,1.534714366238164
2009-07-03 12:00:00,0.094,4.89,3,7,12,0.257337139272271,0.0,0.06472238080301129,0.07210039058128424,-2.364460496712133,1.5871923034867805
2009-07-03 13:00:00,0.055,5.14,3,7,13,0.257337139272271,0.0,0.06701404746967796,0.07081642583051347,-2.900422093749666,1.6370530794670737
2009-07-03 14:00:00,0.257337139272271,4.338232424318239,3,7,14,0.257337139272271,0.0,0.07773642827268924,0.07921268886150296,-1.357368227816689,1.4674669896504104
2009-07-03 15:00:00,0.105,5.73,3,7,15,0.257337139272271,0.0,0.08211142827268925,0.07761609168266942,-2.2537949288246137,1.7457155307266483
2009-07-03 16:00:00,0.34700000000000003,6.06,3,7,16,0.34700000000000003,0.0,0.0949447616060226,0.09392703466532466,-1.0584304990352777,1.801709800081223
2009-07-03 17:00:00,0.573,6.34,3,7,17,0.573,0.0,0.11673642827268926,0.13481587411966237,-0.5568695622673976,1.8468787684491346
2009-07-03 18:00:00,0.441,6.45,3,7,18,0.573,0.0,0.13281976160602257,0.14936964198049024,-0.818710403535291,1.864080130807681
2009-07-03 19:00:00,0.34700000000000003,6.32,3,7,19,0.573,0.0,0.1429030949393559,0.15545427643994741,-1.0584304990352777,1.843719208158766
2009-07-03 20:00:00,0.518,6.09,3,7,20,0.573,0.0,0.1608197616060226,0.17267686700197918,-0.657780036722654,1.8066480817218056
2009-07-03 21:00:00,0.468,5.93,3,7,21,0.573,0.0,0.17756976160602259,0.1823080671274289,-0.7592869830644903,1.780024213009634
2009-07-03 22:00:00,0.452,5.98,3,7,22,0.573,0.0,0.1959447616060226,0.1869545883104385,-0.7940730991499059,1.7884205679625405
2009-07-03 23:00:00,0.364,6.12,3,7,23,0.573,0.0,0.21111142827268925,0.1851232213561782,-1.0106014113453965,1.8115620965242347
2009-07-04 00:00:00,0.257337139272271,4.338232424318239,4,7,0,0.573,0.0,0.22183380907570052,0.17973815222122236,-1.357368227816689,1.4674669896504104
2009-07-04 01:00:00,0.165,5.64,4,7,1,0.573,0.0,0.22870880907570054,0.17394638671462548,-1.8018098050815563,1.7298840655099674
2009-07-04 02:00:00,0.264,5.35,4,7,2,0.573,0.0,0.23970880907570055,0.16706581548478755,-1.3318061758358208,1.6770965609079151
2009-07-04 03:00:00,0.65,4.96,4,7,3,0.65,0.0,0.26679214240903387,0.1787914835679256,-0.4307829160924542,1.601405740736836
2009-07-04 04:00:00,0.595,4.42,4,7,4,0.65,0.055,0.29158380907570053,0.18142172639463658,-0.5191938734365074,1.4861396960896067
2009-07-04 05:00:00,0.38,3.83,4,7,5,0.65,0.055,0.2966947616060226,0.18214137473172753,-0.9675840262617056,1.3428648031925547
2009-07-04 06:00:00,0.386,3.33,4,7,6,0.65,0.055,0.30977809493935593,0.1764893853188903,-0.9519179095173061,1.2029723039923526
2009-07-04 07:00:00,0.08800000000000001,3.0,4,7,7,0.65,0.055,0.3074864282726893,0.17908707145968875,-2.4304184645039304,1.0986122886681098
2009-07-04 08:00:00,0.006,2.88,4,7,8,0.65,0.006,0.30131976160602264,0.186976333874943,-5.115995809754082,1.0577902941478545
2009-07-04 09:00:00,0.011,2.97,4,7,9,0.65,0.006,0.298778094939356,0.19060845436374146,-4.509860006183766,1.0885619528146082
2009-07-04 10:00:00,0.05,3.3,4,7,10,0.65,0.006,0.29373642827268925,0.19566827112012056,-2.995732273553991,1.1939224684724346
2009-07-04 11:00:00,0.171,3.8,4,7,11,0.65,0.006,0.29352809493935594,0.19580169493961638,-1.7660917224794772,1.33500106673234
2009-07-04 12:00:00,0.257337139272271,4.338232424318239,4,7,12,0.65,0.006,0.30033380907570056,0.19135304098564543,-1.357368227816689,1.4674669896504104
2009-07-04 13:00:00,0.257337139272271,4.338232424318239,4,7,13,0.65,0.006,0.30876452321204517,0.18440525715540415,-1.357368227816689,1.4674669896504104
2009-07-04 14:00:00,0.127,5.26,4,7,14,0.65,0.006,0.30333380907570057,0.18787225265028681,-2.0635681925235456,1.6601310267496185
2009-07-04 15:00:00,0.182,5.52,4,7,15,0.65,0.006,0.3065421424090339,0.18497310826890945,-1.7037485919053417,1.7083778602890038
2009-07-04 16:00:00,0.116,5.59,4,7,16,0.65,0.006,0.29691714240903383,0.18874784914342532,-2.1541650878757723,1.7209792871670078
2009-07-04 17:00:00,0.061,5.49,4,7,17,0.65,0.006,0.2755838090757005,0.18508573218615731,-2.796881414808826,1.7029282555214393
2009-07-04 18:00:00,0.039,5.29,4,7,18,0.65,0.006,0.25883380907570047,0.1876375590995484,-3.2441936328524905,1.665818245870208
2009-07-04 19:00:00,0.257337139272271,4.338232424318239,4,7,19,0.65,0.006,0.2550978565453784,0.1866960583941798,-1.357368227816689,1.4674669896504104
2009-07-04 20:00:00,0.061,4.54,4,7,20,0.65,0.006,0.23605618987871177,0.18196141710885452,-2.796881414808826,1.5129270120532565
2009-07-04 21:00:00,0.028,3.88,4,7,21,0.65,0.006,0.2177228565453784,0.17972827300516478,-3.575550768806933,1.355835153635182
2009-07-04 22:00:00,0.006,3.05,4,7,22,0.65,0.006,0.1991395232120451,0.17749518304210388,-5.115995809754082,1.1151415906193203
2009-07-04 23:00:00,0.022,2.37,4,7,23,0.65,0.006,0.1848895232120451,0.1774126060357959,-3.816712825623821,0.8628899551470398
2009-07-05 00:00:00,0.017,2.19,5,7,0,0.65,0.006,0.17487547574236717,0.1799108283180076,-4.074541934925921,0.7839015438284094
2009-07-05 01:00:00,0.039,0.71,5,7,1,0.65,0.006,0.16962547574236717,0.18203737805936204,-3.2441936328524905,-0.342490308946776
2009-07-05 02:00:00,0.05,1.01,5,7,2,0.65,0.006,0.16070880907570048,0.18245434190000737,-2.995732273553991,0.009950330853168092
2009-07-05 03:00:00,0.05,1.81,5,7,3,0.595,0.006,0.13570880907570046,0.15086865423254917,-2.995732273553991,0.5933268452777344
2009-07-05 04:00:00,0.033,2.61,5,7,4,0.386,0.006,0.11229214240903379,0.11608684976326462,-3.4112477175156566,0.959350221334602
2009-07-05 05:00:00,0.039,3.06,5,7,5,0.386,0.006,0.09808380907570047,0.10189739154389496,-3.2441936328524905,1.1184149159642893
2009-07-05 06:00:00,0.022,2.9,5,7,6,0.257337139272271,0.006,0.08291714240903379,0.08240492535400752,-3.816712825623821,1.0647107369924282
2009-07-05 07:00:00,0.154,2.37,5,7,7,0.257337139272271,0.006,0.0856671424090338,0.08367343010356112,-1.870802676568508,0.8628899551470398
2009-07-05 08:00:00,0.17600000000000002,2.65,5,7,8,0.257337139272271,0.006,0.09275047574236715,0.08383150589025971,-1.7372712839439852,0.9745596399981308
2009-07-05 09:00:00,0.127,3.42,5,7,9,0.257337139272271,0.006,0.09758380907570048,0.0822421701564992,-2.0635681925235456,1.2296405510745139
2009-07-05 10:00:00,0.039,3.59,5,7,10,0.257337139272271,0.006,0.09712547574236717,0.08254896223774576,-3.2441936328524905,1.2781522025001875
2009-07-05 11:00:00,0.006,3.25,5,7,11,0.257337139272271,0.006,0.09025047574236716,0.08299859842324815,-5.115995809754082,1.1786549963416462
2009-07-05 12:00:00,0.0,2.9,5,7,12,0.257337139272271,0.0,0.07952809493935588,0.07687074902075579,-inf,1.0647107369924282
2009-07-05 13:00:00,0.0,2.87,5,7,13,0.257337139272271,0.0,0.06880571413634458,0.06848007393501586,-inf,1.0543120297715298
2009-07-05 14:00:00,0.0,3.05,5,7,14,0.257337139272271,0.0,0.06351404746967791,0.06869421272545308,-inf,1.1151415906193203
2009-07-05 15:00:00,0.0,3.33,5,7,15,0.257337139272271,0.0,0.05593071413634459,0.06499148052449094,-inf,1.2029723039923526
2009-07-05 16:00:00,0.0,3.61,5,7,16,0.257337139272271,0.0,0.051097380803011246,0.06464242362901737,-inf,1.2837077723447896
2009-07-05 17:00:00,0.0,3.75,5,7,17,0.257337139272271,0.0,0.04855571413634458,0.06543055603225374,-inf,1.3217558399823195
2009-07-05 18:00:00,0.022,3.66,5,7,18,0.257337139272271,0.0,0.04784738080301126,0.06563021535577247,-3.816712825623821,1.297463147413275
2009-07-05 19:00:00,0.017,3.38,5,7,19,0.17600000000000002,0.0,0.037833333333333295,0.048331884036242764,-4.074541934925921,1.2178757094949273
2009-07-05 20:00:00,0.022,3.23,5,7,20,0.17600000000000002,0.0,0.036208333333333294,0.04817448284207641,-3.816712825623821,1.172482137234565
2009-07-05 21:00:00,0.0,3.25,5,7,21,0.17600000000000002,0.0,0.03504166666666663,0.04871789169303777,-inf,1.1786549963416462
2009-07-05 22:00:00,0.257337139272271,4.338232424318239,5,7,22,0.257337139272271,0.0,0.04551404746967792,0.06611213097888981,-1.357368227816689,1.4674669896504104
2009-07-05 23:00:00,0.039,3.42,5,7,23,0.257337139272271,0.0,0.04622238080301125,0.06594009124180088,-3.2441936328524905,1.2296405510745139
2009-07-06 00:00:00,0.257337139272271,4.338232424318239,6,7,0,0.257337139272271,0.0,0.05623642827268921,0.07838448874418581,-1.357368227816689,1.4674669896504104
2009-07-06 01:00:00,0.08800000000000001,2.94,6,7,1,0.257337139272271,0.0,0.05827809493935588,0.07855397870072467,-2.4304184645039304,1.0784095813505903
2009-07-06 02:00:00,0.017,2.75,6,7,2,0.257337139272271,0.0,0.05690309493935588,0.07899276614360422,-4.074541934925921,1.0116009116784799
2009-07-06 03:00:00,0.257337139272271,4.338232424318239,6,7,3,0.257337139272271,0.0,0.06554214240903383,0.08891903287943528,-1.357368227816689,1.4674669896504104
2009-07-06 04:00:00,0.061,1.78,6,7,4,0.257337139272271,0.0,0.0667088090757005,0.08865679913291222,-2.796881414808826,0.5766133643039938
2009-07-06 05:00:00,0.017,1.99,6,7,5,0.257337139272271,0.0,0.06579214240903383,0.08906852898556737,-4.074541934925921,0.688134638736401
2009-07-06 06:00:00,0.0,2.22,6,7,6,0.257337139272271,0.0,0.06487547574236717,0.08965012992045353,-inf,0.7975071958841882
2009-07-06 07:00:00,0.257337139272271,4.338232424318239,6,7,7,0.257337139272271,0.0,0.06918118987871179,0.09634803854020273,-1.357368227816689,1.4674669896504104
2009-07-06 08:00:00,0.0,1.04,6,7,8,0.257337139272271,0.0,0.061847856545378464,0.09454532760928022,-inf,0.03922071315328133
2009-07-06 09:00:00,0.0,1.02,6,7,9,0.257337139272271,0.0,0.0565561898787118,0.09429397838421405,-inf,0.01980262729617973
2009-07-06 10:00:00,0.0,1.79,6,7,10,0.257337139272271,0.0,0.054931189878711796,0.09494349763195774,-inf,0.5822156198526637
2009-07-06 11:00:00,0.0,3.58,6,7,11,0.257337139272271,0.0,0.054681189878711796,0.09508573530792104,-inf,1.275362800412609
2009-07-06 12:00:00,0.257337139272271,4.338232424318239,6,7,12,0.257337139272271,0.0,0.06540357068172309,0.10284432449393612,-1.357368227816689,1.4674669896504104
2009-07-06 13:00:00,0.0,5.3,6,7,13,0.257337139272271,0.0,0.06540357068172309,0.10284432449393612,-inf,1.667706820558076
2009-07-06 14:00:00,0.006,5.03,6,7,14,0.257337139272271,0.0,0.06565357068172309,0.10268559528248944,-5.115995809754082,1.6154199841116479
2009-07-06 15:00:00,0.0,5.01,6,7,15,0.257337139272271,0.0,0.06565357068172309,0.10268559528248944,-inf,1.6114359150967734
2009-07-06 16:00:00,0.0,5.43,6,7,16,0.257337139272271,0.0,0.06565357068172309,0.10268559528248944,-inf,1.691939133945844
2009-07-06 17:00:00,0.257337139272271,4.338232424318239,6,7,17,0.257337139272271,0.0,0.07637595148473438,0.10878629955464827,-1.357368227816689,1.4674669896504104
2009-07-06 18:00:00,0.105,6.27,6,7,18,0.257337139272271,0.0,0.07983428481806772,0.10830072999776488,-2.2537949288246137,1.8357763546448294
2009-07-06 19:00:00,0.061,6.29,6,7,19,0.257337139272271,0.0,0.08166761815140104,0.1075607054046721,-2.796881414808826,1.8389610707123492
2009-07-06 20:00:00,0.028,6.08,6,7,20,0.257337139272271,0.0,0.08191761815140104,0.10742287659498433,-3.575550768806933,1.8050046959780757
2009-07-06 21:00:00,0.006,5.8,6,7,21,0.257337139272271,0.0,0.08216761815140104,0.10723075486575495,-5.115995809754082,1.7578579175523736
2009-07-06 22:00:00,0.006,5.56,6,7,22,0.257337139272271,0.0,0.07169523734838976,0.10149942103959436,-5.115995809754082,1.715598108262491
2009-07-06 23:00:00,0.121,5.32,6,7,23,0.257337139272271,0.0,0.07511190401505642,0.10173086002007901,-2.111964733385396,1.6714733033535532
2009-07-07 00:00:00,0.132,4.99,7,7,0,0.257337139272271,0.0,0.06988952321204513,0.09496143887411629,-2.0249533563957662,1.6074359097634274
2009-07-07 01:00:00,0.0,3.47,7,7,1,0.257337139272271,0.0,0.06622285654537846,0.09592578913764341,-inf,1.244154593958768
2009-07-07 02:00:00,0.0,2.77,7,7,2,0.257337139272271,0.0,0.06551452321204514,0.09636681436607494,-inf,1.0188473201992472
2009-07-07 03:00:00,0.033,2.46,7,7,3,0.257337139272271,0.0,0.05616714240903384,0.08741586277125574,-3.4112477175156566,0.9001613499442714
2009-07-07 04:00:00,0.083,2.64,7,7,4,0.257337139272271,0.0,0.05708380907570051,0.08758393230156684,-2.488914671185539,0.9707789171582248
2009-07-07 05:00:00,0.0,3.04,7,7,5,0.257337139272271,0.0,0.056375475742367176,0.08799000619690762,-inf,1.1118575154181303
2009-07-07 06:00:00,0.011,3.47,7,7,6,0.257337139272271,0.0,0.05683380907570051,0.08771179218951757,-4.509860006183766,1.244154593958768
2009-07-07 07:00:00,0.05,3.82,7,7,7,0.257337139272271,0.0,0.04819476160602255,0.07661341844878584,-2.995732273553991,1.3402504226184837
2009-07-07 08:00:00,0.17600000000000002,4.11,7,7,8,0.257337139272271,0.0,0.05552809493935588,0.08014170673289603,-1.7372712839439852,1.4134230285081433
2009-07-07 09:00:00,0.253,4.37,7,7,9,0.257337139272271,0.0,0.06606976160602256,0.0887024054694254,-1.374365790254617,1.4747630091074988
2009-07-07 10:00:00,0.226,4.66,7,7,10,0.257337139272271,0.0,0.07548642827268921,0.09326236624305718,-1.487220279709851,1.5390154481375546
2009-07-07 11:00:00,0.275,5.02,7,7,11,0.275,0.0,0.08694476160602255,0.10021876262765052,-1.2909841813155656,1.6134299337036377
2009-07-07 12:00:00,0.259,5.5,7,7,12,0.275,0.0,0.08701404746967793,0.100342183309329,-1.3509272172825992,1.7047480922384253
2009-07-07 13:00:00,0.287,6.08,7,7,13,0.287,0.0,0.09897238080301125,0.10643790420081983,-1.248273063222516,1.8050046959780757
2009-07-07 14:00:00,0.325,6.67,7,7,14,0.325,0.0,0.11226404746967794,0.1139741028453506,-1.1239300966523995,1.8976198599275322
2009-07-07 15:00:00,0.424,7.11,7,7,15,0.424,0.0,0.1299307141363446,0.12783440916403382,-0.8580218237501793,1.9615022438151495
2009-07-07 16:00:00,0.446,7.31,7,7,16,0.446,0.0,0.14851404746967795,0.1399669632059215,-0.807436326962073,1.9892432737616872
2009-07-07 17:00:00,0.446,7.33,7,7,17,0.446,0.0,0.156375,0.15119230843675488,-0.807436326962073,1.9919755158985601
2009-07-07 18:00:00,0.413,7.26,7,7,18,0.446,0.0,0.16920833333333332,0.15948612565161382,-0.8843076860211043,1.9823798288367047
2009-07-07 19:00:00,0.275,7.16,7,7,19,0.446,0.0,0.178125,0.1591551915584284,-1.2909841813155656,1.9685099809725544
2009-07-07 20:00:00,0.364,7.03,7,7,20,0.446,0.0,0.19212500000000002,0.16015028607665618,-1.0106014113453965,1.9501867058225735
2009-07-07 21:00:00,0.314,6.86,7,7,21,0.446,0.0,0.20495833333333335,0.15689444781005862,-1.1583622930738837,1.925707441737794
2009-07-07 22:00:00,0.17600000000000002,6.63,7,7,22,0.446,0.0,0.21204166666666668,0.1512577642036404,-1.7372712839439852,1.891604804197771
2009-07-07 23:00:00,0.132,6.39,7,7,23,0.446,0.0,0.2125,0.15098632244417842,-2.0249533563957662,1.8547342683894434
2009-07-08 00:00:00,0.171,6.18,8,7,0,0.446,0.0,0.214125,0.15029053385099614,-1.7660917224794772,1.8213182714695995
2009-07-08 01:00:00,0.375,5.25,8,7,1,0.446,0.0,0.22975,0.1465069370668013,-0.9808292530117262,1.6582280766035324
2009-07-08 02:00:00,0.391,5.02,8,7,2,0.446,0.0,0.2460416666666667,0.14150202922701263,-0.9390477189967712,1.6134299337036377
2009-07-08 03:00:00,0.551,4.8,8,7,3,0.551,0.0,0.267625,0.14699269798486447,-0.5960204698292225,1.5686159179138452
2009-07-08 04:00:00,0.7490000000000001,4.56,8,7,4,0.7490000000000001,0.0,0.295375,0.17145307698812426,-0.2890162954649174,1.5173226235262947
2009-07-08 05:00:00,0.452,4.27,8,7,5,0.7490000000000001,0.011,0.31420833333333337,0.16217059701509362,-0.7940730991499059,1.451613827240533
2009-07-08 06:00:00,0.171,3.86,8,7,6,0.7490000000000001,0.05,0.320875,0.15214275690370832,-1.7660917224794772,1.3506671834767394
2009-07-08 07:00:00,0.033,3.33,8,7,7,0.7490000000000001,0.033,0.3201666666666667,0.15349229315496926,-3.4112477175156566,1.2029723039923526
2009-07-08 08:00:00,0.006,2.84,8,7,8,0.7490000000000001,0.006,0.3130833333333334,0.16399759188758703,-5.115995809754082,1.0438040521731147
2009-07-08 09:00:00,0.0,2.61,8,7,9,0.7490000000000001,0.0,0.3025416666666667,0.17573868425855346,-inf,0.959350221334602
2009-07-08 10:00:00,0.0,2.8,8,7,10,0.7490000000000001,0.0,0.293125,0.18578606502243852,-inf,1.0296194171811581
2009-07-08 11:00:00,0.0,3.21,8,7,11,0.7490000000000001,0.0,0.2816666666666667,0.19519458890100388,-inf,1.1662709371419244
2009-07-08 12:00:00,0.0,3.54,8,7,12,0.7490000000000001,0.0,0.27087500000000003,0.20348577826600503,-inf,1.264126727145683
2009-07-08 13:00:00,0.0,3.62,8,7,13,0.7490000000000001,0.0,0.2589166666666667,0.2107986710350541,-inf,1.2864740258376797
2009-07-08 14:00:00,0.0,3.59,8,7,14,0.7490000000000001,0.0,0.245375,0.21672459231255578,-inf,1.2781522025001875
2009-07-08 15:00:00,0.257337139272271,4.338232424318239,8,7,15,0.7490000000000001,0.0,0.23843071413634462,0.21339680049384446,-1.357368227816689,1.4674669896504104
2009-07-08 16:00:00,0.0,3.94,8,7,16,0.7490000000000001,0.0,0.21984738080301128,0.21395392666831384,-inf,1.3711807233098425
2009-07-08 17:00:00,0.0,4.37,8,7,17,0.7490000000000001,0.0,0.20126404746967796,0.21282307409593362,-inf,1.4747630091074988
2009-07-08 18:00:00,0.257337139272271,4.338232424318239,8,7,18,0.7490000000000001,0.0,0.1947780949393559,0.20841604044719111,-1.357368227816689,1.4674669896504104
2009-07-08 19:00:00,0.0,4.66,8,7,19,0.7490000000000001,0.0,0.18331976160602256,0.21135263821094777,-inf,1.5390154481375546
2009-07-08 20:00:00,0.039,4.33,8,7,20,0.7490000000000001,0.0,0.1697780949393559,0.20967784502691234,-3.2441936328524905,1.4655675420143985
2009-07-08 21:00:00,0.033,3.86,8,7,21,0.7490000000000001,0.0,0.15806976160602254,0.20911912744707922,-3.4112477175156566,1.3506671834767394
